seasons,league.id,league.name,league.type,league.logo,country.name,country.code,country.flag,get
"{""year"": 2019, ""start"": ""2019-08-17"", ""end"": ""2020-06-06"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",575,Srpska Liga - West,League,https://media-3.api-sports.io/football/leagues/575.png,Serbia,RS,https://media-1.api-sports.io/flags/rs.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-22"", ""end"": ""2020-03-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",576,Gamma Ethniki - Group 1,League,https://media-1.api-sports.io/football/leagues/576.png,Greece,GR,https://media-3.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-22"", ""end"": ""2020-03-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",577,Gamma Ethniki - Group 2,League,https://media-3.api-sports.io/football/leagues/577.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-21"", ""end"": ""2020-03-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",578,Gamma Ethniki - Group 3,League,https://media-3.api-sports.io/football/leagues/578.png,Greece,GR,https://media-2.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-22"", ""end"": ""2020-03-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",579,Gamma Ethniki - Group 4,League,https://media-1.api-sports.io/football/leagues/579.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-22"", ""end"": ""2020-03-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",580,Gamma Ethniki - Group 5,League,https://media-2.api-sports.io/football/leagues/580.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-22"", ""end"": ""2020-03-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",581,Gamma Ethniki - Group 6,League,https://media-3.api-sports.io/football/leagues/581.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-22"", ""end"": ""2020-03-29"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",582,Gamma Ethniki - Group 7,League,https://media-1.api-sports.io/football/leagues/582.png,Greece,GR,https://media-3.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-09-22"", ""end"": ""2020-05-03"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",583,Gamma Ethniki - Group 8,League,https://media-1.api-sports.io/football/leagues/583.png,Greece,GR,https://media-1.api-sports.io/flags/gr.svg,leagues
"{""year"": 2019, ""start"": ""2019-10-26"", ""end"": ""2019-11-17"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",587,World Cup - U17,Cup,https://media-3.api-sports.io/football/leagues/587.png,World,,,leagues
"{""year"": 2019, ""start"": ""2019-12-14"", ""end"": ""2020-02-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",590,A Division,League,https://media-1.api-sports.io/football/leagues/590.png,Nepal,NP,https://media-1.api-sports.io/flags/np.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-03"", ""end"": ""2020-05-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",599,1. Liga Classic - Group 1,League,https://media-3.api-sports.io/football/leagues/599.png,Switzerland,CH,https://media-3.api-sports.io/flags/ch.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-03"", ""end"": ""2020-05-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",600,1. Liga Classic - Group 2,League,https://media-1.api-sports.io/football/leagues/600.png,Switzerland,CH,https://media-1.api-sports.io/flags/ch.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-03"", ""end"": ""2020-05-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",601,1. Liga Classic - Group 3,League,https://media-1.api-sports.io/football/leagues/601.png,Switzerland,CH,https://media-2.api-sports.io/flags/ch.svg,leagues
"{""year"": 2019, ""start"": ""2019-03-09"", ""end"": ""2019-05-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",613,Baiano - 2,League,https://media-3.api-sports.io/football/leagues/613.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2019, ""start"": ""2019-04-07"", ""end"": ""2019-06-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",620,Cearense - 2,League,https://media-2.api-sports.io/football/leagues/620.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2019, ""start"": ""2019-05-25"", ""end"": ""2019-10-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",625,Carioca - 2,League,https://media-3.api-sports.io/football/leagues/625.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-04"", ""end"": ""2020-06-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",633,NB III - Keleti,League,https://media-2.api-sports.io/football/leagues/633.png,Hungary,HU,https://media-1.api-sports.io/flags/hu.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-04"", ""end"": ""2020-06-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",634,NB III - Nyugati,League,https://media-3.api-sports.io/football/leagues/634.png,Hungary,HU,https://media-3.api-sports.io/flags/hu.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-04"", ""end"": ""2020-06-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",635,NB III - Közép,League,https://media-3.api-sports.io/football/leagues/635.png,Hungary,HU,https://media-2.api-sports.io/flags/hu.svg,leagues
"{""year"": 2019, ""start"": ""2019-08-03"", ""end"": ""2020-06-28"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",638,Kvindeliga,League,https://media-2.api-sports.io/football/leagues/638.png,Denmark,DK,https://media-1.api-sports.io/flags/dk.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-22"", ""end"": ""2020-08-27"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",602,Baiano - 1,League,https://media-3.api-sports.io/football/leagues/602.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-21"", ""end"": ""2020-08-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",603,Paraibano,League,https://media-2.api-sports.io/football/leagues/603.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-22"", ""end"": ""2020-09-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",604,Catarinense - 1,League,https://media-1.api-sports.io/football/leagues/604.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-25"", ""end"": ""2020-11-16"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",605,Paulista - A3,League,https://media-2.api-sports.io/football/leagues/605.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-18"", ""end"": ""2020-08-05"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",606,Paranaense - 1,League,https://media-1.api-sports.io/football/leagues/606.png,Brazil,BR,https://media-3.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-03-07"", ""end"": ""2020-12-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",607,Roraimense,League,https://media-3.api-sports.io/football/leagues/607.png,Brazil,BR,https://media-1.api-sports.io/flags/br.svg,leagues
"{""year"": 2020, ""start"": ""2020-01-25"", ""end"": ""2020-09-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",608,Maranhense,League,https://media-1.api-sports.io/football/leagues/608.png,Brazil,BR,https://media-3.api-sports.io/flags/br.svg,leagues
